"","eventDate","kingdom","phylum","class","order","family","genus","species","month","day","year"
"909","2010-06-11T14:00:00Z","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Trichoglossus","Trichoglossus chlorolepidotus",6,12,2010
"1105","2011-10-23T13:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus hellerii",10,24,2011
"1502","2012-04-15T14:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Gambusia","Gambusia holbrooki",4,16,2012
"1638","2010-10-22T13:00:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Neolucia","Neolucia agricola",10,23,2010
"1656","2010-10-26T13:00:00Z","Animalia","Chordata","Reptilia","Squamata","Agamidae","Intellagama","Intellagama lesueurii",10,27,2010
"1696","2011-09-03T14:00:00Z","Animalia","Chordata","Aves","Strigiformes","Strigidae","Ninox","Ninox novaeseelandiae",9,4,2011
"1792","2010-04-15T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",4,16,2010
"1795","2014-07-05T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Lichmera","Lichmera indistincta",7,6,2014
"1802","2011-01-05T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria fallax",1,6,2011
"1932","2014-10-23T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Megaluridae","Megalurus","Megalurus timoriensis",10,24,2014
"1984","2010-10-12T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",10,13,2010
"2032","2014-07-05T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Manorina","Manorina melanocephala",7,6,2014
"2083","2012-10-07T13:00:00Z","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Nematalosa","Nematalosa erebi",10,8,2012
"2111","2015-01-03T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Laridae","Hydroprogne","Hydroprogne caspia",1,4,2015
"2185","2015-08-05T14:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",8,6,2015
"3778","2010-08-19T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",8,20,2010
"7514","2020-12-18T21:48:00Z","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Parasesarma","Parasesarma messa",12,19,2020
"7526","2021-03-25T23:24:00Z","Plantae","Charophyta","Equisetopsida","Gentianales","Apocynaceae","Secamone","Secamone elliptica",3,26,2021
"7711","2020-09-04T23:24:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Meloidae","Palaestra","Palaestra rufipennis",9,5,2020
"7860","2020-09-21T23:16:00Z","Animalia","Chordata","Reptilia","Squamata","Pythonidae","Morelia","Morelia spilota",9,22,2020
"8019","2019-06-09T02:26:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Theclinesthes","Theclinesthes onycha",6,9,2019
"8021","2017-06-12T14:14:00Z","Animalia","Arthropoda","Arachnida","Araneae","Clubionidae","Clubiona","Clubiona modesta",6,13,2017
"8034","2019-03-20T05:51:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Rhytidoponera","",3,20,2019
"8094","2020-09-24T10:31:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melanitis","Melanitis leda",9,24,2020
"8108","2017-12-17T08:33:00Z","Animalia","Arthropoda","Arachnida","Araneae","Araneidae","Argiope","Argiope protensa",12,17,2017
"8422","2019-12-23T01:49:00Z","Plantae","Charophyta","Equisetopsida","Sapindales","Sapindaceae","Cupaniopsis","Cupaniopsis anacardioides",12,22,2019
"8481","2020-12-03T09:53:00Z","Animalia","Chordata","Reptilia","Squamata","Diplodactylidae","Diplodactylus","Diplodactylus vittatus",12,3,2020
"8565","2021-03-23T23:04:00Z","Animalia","Arthropoda","Insecta","Diptera","Chironomidae","","",3,24,2021
"8757","2021-03-12T00:18:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Coelophora","Coelophora inaequalis",3,12,2021
"8839","2020-06-27T01:35:00Z","Animalia","Arthropoda","Insecta","Hemiptera","Gerridae","","",6,27,2020
"8865","2013-12-30T20:35:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Tineidae","Edosa","Edosa xystidophora",12,31,2013
"8926","2021-03-07T06:11:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Coelophora","Coelophora inaequalis",3,7,2021
"307","2011-06-17T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Cracticus","Cracticus torquatus",6,18,2011
"401","2014-12-30T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Colluricincla","Colluricincla harmonica",12,31,2014
"716","2012-09-08T14:00:00Z","Animalia","Chordata","Reptilia","Squamata","Agamidae","Intellagama","Intellagama lesueurii",9,9,2012
"1191","2010-12-27T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Bufonidae","Rhinella","Rhinella marina",12,28,2010
"2186","2012-02-06T13:00:00Z","Animalia","Chordata","Aves","Columbiformes","Columbidae","Streptopelia","Streptopelia chinensis",2,7,2012
"2504","2012-04-09T14:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Gambusia","Gambusia holbrooki",4,10,2012
"7583","2020-12-12T05:21:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Amegilla","Amegilla cingulata",12,12,2020
"7615","2020-06-13T06:30:00Z","Animalia","Chordata","Aves","Pelecaniformes","Anhingidae","Anhinga","Anhinga novaehollandiae",6,13,2020
"7771","2020-12-20T04:30:00Z","Animalia","Arthropoda","Insecta","Odonata","Corduliidae","Hemicordulia","Hemicordulia continentalis",12,20,2020
"7854","2020-09-08T07:09:00Z","Animalia","Chordata","Aves","Passeriformes","Megaluridae","Cincloramphus","",9,8,2020
"8160","2013-09-22T23:39:00Z","Plantae","Charophyta","Equisetopsida","Caryophyllales","Aizoaceae","Carpobrotus","",9,23,2013
"8179","2021-03-25T09:49:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Rhytidoponera","Rhytidoponera metallica",3,25,2021
"8245","2016-12-17T22:30:00Z","Animalia","Chordata","Reptilia","Squamata","Colubridae","Tropidonophis","Tropidonophis mairii",12,18,2016
"8666","2021-03-25T21:48:00Z","Plantae","Charophyta","Equisetopsida","Ericales","Sapotaceae","Planchonella","Planchonella myrsinifolia",3,26,2021
"8841","2013-03-15T21:01:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Scopula","Scopula rubraria",3,16,2013
"9033","2021-03-09T00:29:00Z","Plantae","Charophyta","Equisetopsida","Sapindales","Sapindaceae","Cupaniopsis","Cupaniopsis anacardioides",3,9,2021
"9122","2019-03-06T06:39:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Polyrhachis","Polyrhachis daemeli",3,6,2019
"9209","2020-03-12T22:14:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Diplacodes","Diplacodes bipunctata",3,13,2020
"64","2012-03-29T03:21:00Z","Plantae","Charophyta","Equisetopsida","Lamiales","Bignoniaceae","Spathodea","Spathodea campanulata",3,29,2012
"83","2010-10-11T16:00:00Z","Animalia","Chordata","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus frenatus",10,12,2010
"397","2014-09-26T14:00:00Z","Animalia","Chordata","Mammalia","Lagomorpha","Leporidae","Oryctolagus","Oryctolagus cuniculus",9,27,2014
"508","2011-06-27T14:00:00Z","Animalia","Chordata","Aves","Ciconiiformes","Threskiornithidae","Threskiornis","Threskiornis spinicollis",6,28,2011
"512","2014-12-30T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus sagittatus",12,31,2014
"530","2010-03-08T13:00:00Z","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax sulcirostris",3,9,2010
"574","2016-09-16T14:00:00Z","Animalia","Chordata","Mammalia","Monotremata","Tachyglossidae","Tachyglossus","Tachyglossus aculeatus",9,17,2016
"626","2013-09-12T14:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Fulica","Fulica atra",9,13,2013
"791","2012-03-07T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria peronii",3,8,2012
"803","2010-03-08T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura castaneothorax",3,9,2010
"848","2011-07-14T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",7,15,2011
"918","2014-12-30T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Manorina","Manorina melanocephala",12,31,2014
"928","2015-04-25T14:00:00Z","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax sulcirostris",4,26,2015
"1083","2010-10-21T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Strepera","Strepera graculina",10,22,2010
"1114","2015-12-13T13:00:00Z","Animalia","Chordata","Reptilia","Squamata","Scincidae","Eroticoscincus","Eroticoscincus graciloides",12,14,2015
"1138","2017-06-19T14:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",6,20,2017
"1184","2011-10-23T13:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Gambusia","Gambusia holbrooki",10,24,2011
"1445","2011-07-13T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Hirundo","Hirundo neoxena",7,14,2011
"1534","2017-07-24T14:00:00Z","Animalia","Chordata","Aves","Ciconiiformes","Threskiornithidae","Threskiornis","Threskiornis moluccus",7,25,2017
"2221","2011-04-16T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",4,17,2011
"2544","2014-04-19T14:00:00Z","Animalia","Chordata","Aves","Anseriformes","Anatidae","Dendrocygna","Dendrocygna arcuata",4,20,2014
"7390","2021-03-26T23:14:00Z","Animalia","Arthropoda","Insecta","Diptera","Dolichopodidae","Austrosciapus","",3,27,2021
"7577","2020-09-08T06:18:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Porphyrio","Porphyrio porphyrio",9,8,2020
"7987","2010-12-20T04:03:00Z","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","Vanellus miles",12,20,2010
"8052","2020-09-07T06:15:00Z","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Platycercus","Platycercus adscitus",9,7,2020
"8335","2021-03-23T23:04:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Candalides","Candalides erinus",3,24,2021
"8348","2011-09-11T02:14:00Z","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","Tetractenos","Tetractenos hamiltoni",9,11,2011
"8494","2021-03-27T02:33:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Orthetrum","Orthetrum villosovittatum",3,27,2021
"8654","2018-06-24T05:25:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Elanus","Elanus axillaris",6,24,2018
"9003","2020-12-31T02:15:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Crabronidae","Pison","",12,31,2020
"9495","2018-03-31T06:09:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","",3,31,2018
"35","2013-06-06T01:14:00Z","Plantae","Charophyta","Equisetopsida","Lamiales","Bignoniaceae","Jacaranda","Jacaranda mimosifolia",6,6,2013
"184","2013-05-07T07:37:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio aegeus",5,7,2013
"424","2011-12-15T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",12,16,2011
"536","2010-09-16T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",9,17,2010
"557","2014-12-30T13:00:00Z","Animalia","Chordata","Aves","Anseriformes","Anatidae","Dendrocygna","Dendrocygna arcuata",12,31,2014
"582","2011-06-29T14:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","Trichosurus caninus",6,30,2011
"634","2013-09-28T14:00:00Z","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Dacelo","Dacelo novaeguineae",9,29,2013
"700","2011-12-15T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",12,16,2011
"768","2014-01-29T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Maluridae","Malurus","Malurus cyaneus",1,30,2014
"1017","2016-10-19T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","Vanellus miles",10,20,2016
"1178","2014-09-29T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Austronomus","Austronomus australis",9,30,2014
"1393","2012-04-09T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","Oreochromis","Oreochromis mossambicus",4,10,2012
"1505","2015-04-15T14:00:00Z","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes",4,16,2015
"2074","2012-07-18T14:00:00Z","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Mallotus","Mallotus claoxyloides",7,19,2012
"2881","2015-07-15T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Petrochelidon","Petrochelidon nigricans",7,16,2015
"8043","2016-09-02T00:28:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Cracticus","Cracticus torquatus",9,2,2016
"8115","2021-03-11T04:43:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Orthetrum","Orthetrum villosovittatum",3,11,2021
"8445","2021-03-20T22:52:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus","Camponotus aeneopilosus",3,21,2021
"8458","2020-09-20T00:22:00Z","Animalia","Arthropoda","Arachnida","Araneae","Araneidae","Plebs","Plebs bradleyi",9,20,2020
"8675","2019-09-14T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Monarchidae","Grallina","Grallina cyanoleuca",9,15,2019
"8824","2020-03-29T09:50:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Oecophoridae","","",3,29,2020
"8888","2019-03-06T07:39:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Lucanidae","Ryssonotus","Ryssonotus nebulosus",3,6,2019
"8962","2018-03-17T09:37:00Z","Animalia","Chordata","Reptilia","Squamata","Scincidae","Tiliqua","Tiliqua scincoides",3,17,2018
"8972","2020-09-25T22:06:00Z","Animalia","Chordata","Aves","Anseriformes","Anatidae","Chenonetta","Chenonetta jubata",9,26,2020
"8975","2020-12-13T09:08:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","",12,13,2020
"9346","2020-06-30T02:33:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Gallinula","Gallinula tenebrosa",6,30,2020
"1006","2017-06-25T14:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",6,26,2017
"1310","2013-10-27T13:00:00Z","Animalia","Chordata","Actinopterygii","Siluriformes","Plotosidae","Tandanus","Tandanus tandanus",10,28,2013
"1787","2011-01-05T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Limnodynastidae","Limnodynastes","Limnodynastes peronii",1,6,2011
"7478","2021-03-26T02:24:00Z","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Hardenbergia","Hardenbergia violacea",3,26,2021
"7490","2016-12-12T00:37:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Rhyothemis","Rhyothemis phyllis",12,12,2016
"7817","2021-03-26T09:30:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Catopsilia","Catopsilia pomona",3,26,2021
"8170","2018-03-17T20:53:00Z","Plantae","Charophyta","Equisetopsida","Nymphaeales","Nymphaeaceae","Nymphaea","",3,18,2018
"8191","2020-03-20T02:32:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","","",3,20,2020
"8223","2021-03-02T23:49:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Coelophora","Coelophora inaequalis",3,3,2021
"8311","2021-03-13T23:02:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Trapezites","Trapezites praxedes",3,14,2021
"8376","2020-09-13T01:16:00Z","Animalia","Chordata","Aves","Ciconiiformes","Threskiornithidae","Threskiornis","Threskiornis spinicollis",9,13,2020
"8452","2015-03-13T21:31:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Trapezites","Trapezites symmomus",3,14,2015
"8492","2019-12-21T04:55:00Z","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Tachybaptus","Tachybaptus novaehollandiae",12,21,2019
"8538","2016-12-29T03:34:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","","","",12,29,2016
"8542","2019-12-24T03:44:00Z","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","",12,23,2019
"8999","2021-03-22T09:00:00Z","Animalia","Chordata","Amphibia","Anura","Limnodynastidae","Platyplectrum","Platyplectrum ornatum",3,22,2021
"278","2011-03-24T13:00:00Z","Animalia","Chordata","Mammalia","Monotremata","Ornithorhynchidae","Ornithorhynchus","Ornithorhynchus anatinus",3,25,2011
"457","2014-03-30T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Gobiomorphus","Gobiomorphus australis",3,31,2014
"1676","2011-10-19T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",10,20,2011
"1805","2011-10-02T13:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Gambusia","Gambusia holbrooki",10,3,2011
"2799","2010-05-11T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris compressa",5,12,2010
"7535","2020-09-26T04:51:00Z","Animalia","Arthropoda","Insecta","Odonata","Megapodagrionidae","Austroargiolestes","Austroargiolestes icteromelas",9,26,2020
"7741","2015-12-28T13:00:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","","","",12,29,2015
"8033","2016-12-11T23:47:00Z","Animalia","Arthropoda","Insecta","Odonata","Gomphidae","Austrogomphus","Austrogomphus amphiclitus",12,12,2016
"8076","2020-09-13T03:39:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Lamprolina","Lamprolina impressicollis",9,13,2020
"8228","2021-03-18T09:12:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","Trichosurus vulpecula",3,18,2021
"8305","2020-06-26T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Lichmera","Lichmera indistincta",6,27,2020
"8658","2021-03-21T01:25:00Z","Animalia","Arthropoda","Insecta","Odonata","Platycnemididae","Nososticta","Nososticta solida",3,21,2021
"8668","2021-03-29T08:50:00Z","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Flindersia","Flindersia australis",3,29,2021
"8740","2020-09-20T04:33:00Z","Plantae","Charophyta","Equisetopsida","Gentianales","Apocynaceae","Parsonsia","Parsonsia straminea",9,20,2020
"8769","2016-09-11T00:33:00Z","Animalia","Chordata","Reptilia","Squamata","Agamidae","Intellagama","Intellagama lesueurii",9,11,2016
"8950","2021-03-15T22:52:00Z","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Omoedus","Omoedus orbiculatus",3,16,2021
"9240","2017-03-25T02:48:00Z","Fungi","Basidiomycota","Agaricomycetes","Agaricales","","","",3,25,2017
"9298","2021-03-23T21:49:00Z","Fungi","Basidiomycota","Agaricomycetes","Agaricales","","","",3,24,2021
"9367","2020-03-06T01:53:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Orthetrum","Orthetrum caledonicum",3,6,2020
"782","2010-12-22T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Myobatrachidae","Crinia","Crinia parinsignifera",12,23,2010
"1615","2014-04-21T14:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Gambusia","Gambusia holbrooki",4,22,2014
"2906","2010-07-10T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Gerygone","Gerygone levigaster",7,11,2010
"7702","2019-12-23T02:57:00Z","Plantae","Charophyta","Equisetopsida","Laurales","Lauraceae","Cryptocarya","Cryptocarya triplinervis",12,22,2019
